Species,Tm.mean
Triphasia_trifolia,245.630434782609
Tripetalum_cymosum,255.2
Triopterys_rigida,250.916666666667
Triopterys_paniculata,231.2
Triomma_malaccensis,263.666666666667
Triolena_obliqua,212.588235294118
Triolena_hirsuta,244.891304347826
Triolena_amazonica,254.2
Trimeria_grandifolia,180.807692307692
Trigonopleura_malayana,255.705882352941
Trigonobalanus_verticillata,205.588235294118
Trigonobalanus_excelsa,179.142857142857
Trigonobalanus_doichangensis,227.75
Trigoniastrum_hypoleucum,260
Trigonia_rugosa,257.830508474576
Trigonia_nivea,221.361111111111
Trigonia_eriosperma,233.041666666667
Trigonia_boliviana,237.386363636364
Trigonella_spruneriana,153.613636363636
Trigonella_kotschyi,179.214285714286
Trigonella_gladiata,120.067796610169
Trigonella_glabra,157.5
Trigonella_foenum-graecum,158.81308411215
Trigonella_cretica,125.333333333333
Trigonella_corniculata,150.028571428571
Trigonella_coerulescens,139.157894736842
Trigonella_calliceras,117
Trigonella_caerulea,84.6875
Trigonella_balansae,167.132530120482
Trigonella_arabica,199.098039215686
Trigonella_anguina,188.346153846154
Trifolium_wormskioldii,97.5240384615385
Trifolium_willdenovii,147.648854961832
Trifolium_vesiculosum,136.884615384615
Trifolium_variegatum,120.217647058824
Trifolium_tomentosum,151.945054945055
Trifolium_thalii,32.96
Trifolium_tembense,148.183673469388
Trifolium_suffocatum,136.05
Trifolium_subterraneum,135.751879699248
Trifolium_strictum,120.866666666667
Trifolium_striatum,89.7833333333333
Trifolium_squarrosum,145.46
Trifolium_squamosum,133.368421052632
Trifolium_spumosum,171.93006993007
Trifolium_semipilosum,151.884615384615
Trifolium_scabrum,139.880733944954
Trifolium_rueppellianum,155.872727272727
Trifolium_rubens,90.1475409836066
Trifolium_resupinatum,104.335766423358
Trifolium_repens,145.92
Trifolium_pratense,108.833333333333
Trifolium_polymorphum,190.981481481481
Trifolium_patulum,105.5
Trifolium_ornithopodioides,126.48
Trifolium_occidentale,127.529411764706
Trifolium_nigrescens,142.358490566038
Trifolium_nanum,-24.3823529411765
Trifolium_montanum,69.4727272727273
Trifolium_microcephalum,122.069518716578
Trifolium_micranthum,112.567567567568
Trifolium_michelianum,125.1875
Trifolium_medium,61.5760869565217
Trifolium_lupinaster,3.5952380952381
Trifolium_ligusticum,152.705882352941
Trifolium_lappaceum,149.327868852459
Trifolium_incarnatum,140.747035573123
Trifolium_hybridum,70.0776255707762
Trifolium_hirtum,148.851239669421
Trifolium_gracilentum,150.0625
Trifolium_glomeratum,135.972972972973
Trifolium_fragiferum,87.0961538461538
Trifolium_dubium,99.7602339181286
Trifolium_depauperatum,144.535947712418
Trifolium_cheranganiense,186
Trifolium_cernuum,154.242424242424
Trifolium_caucasicum,101.757575757576
Trifolium_campestre,119.328703703704
Trifolium_burchellianum,139.808510638298
Trifolium_beckwithii,64.6428571428571
Trifolium_aureum,60.2162162162162
Trifolium_arvense,92.3609467455621
Trifolium_angustifolium,151.566037735849
Trifolium_ambiguum,62.5
Trifolium_alexandrinum,124.09375
Trifolium_albopurpureum,142.731707317073
Trifolium_africanum,152.9
Tricomaria_usillo,170.1
Tricliceras_schinzii,199.411764705882
Tricliceras_pilosum,268.478260869565
Tricliceras_longipedunculatum,215.722222222222
Tricliceras_lobatum,218.111111111111
Tricliceras_glanduliferum,217.521739130435
Trichospermum_pleiostigma,238.848484848485
Trichospermum_grewiifolium,247.627450980392
Trichosanthes_wawrae,242.625
Trichosanthes_wallichiana,192.153846153846
Trichosanthes_villosa,241.5625
Trichosanthes_truncata,216.636363636364
Trichosanthes_tricuspidata,231.619047619048
Trichosanthes_subvelutina,185.428571428571
Trichosanthes_schlechteri,227.3
Trichosanthes_rubriflos,224.294117647059
Trichosanthes_rosthornii,177.473684210526
Trichosanthes_reticulinervis,219
Trichosanthes_quinquangulata,247.941176470588
Trichosanthes_pubera,245.769230769231
Trichosanthes_postarii,256.875
Trichosanthes_pilosa,237.5
Trichosanthes_pentaphylla,243.194444444444
Trichosanthes_pendula,266.833333333333
Trichosanthes_pedata,221.96
Trichosanthes_papuana,255.333333333333
Trichosanthes_pallida,241
Trichosanthes_ovigera,197.090909090909
Trichosanthes_odontosperma,206
Trichosanthes_obscura,258.5
Trichosanthes_multiloba,128.555555555556
Trichosanthes_mucronata,243
Trichosanthes_morrisii,270.428571428571
Trichosanthes_montana,240.125
Trichosanthes_miyagii,209.571428571429
Trichosanthes_lepiniana,205.5
Trichosanthes_laeoica,231.75
Trichosanthes_laceribractea,186.375
Trichosanthes_kirilowii,142.363636363636
Trichosanthes_kinabaluensis,202.166666666667
Trichosanthes_kerrii,207.875
Trichosanthes_inthanonensis,216
Trichosanthes_intermedia,264
Trichosanthes_hylonoma,187.666666666667
Trichosanthes_homophylla,189.423076923077
Trichosanthes_globosa,237.8
Trichosanthes_fissibracteata,203
Trichosanthes_elmeri,256.695652173913
Trichosanthes_edulis,205.703703703704
Trichosanthes_dunniana,192.388888888889
Trichosanthes_dioica,230.285714285714
Trichosanthes_cucumeroides,157.360824742268
Trichosanthes_cucumerina,266.758928571429
Trichosanthes_celebica,272
Trichosanthes_bracteata,200.619047619048
Trichosanthes_borneensis,251.722222222222
Trichosanthes_beccariana,243.375
Trichosanthes_baviensis,206.916666666667
Trichosanthes_auriculata,254.2
Trichocephalus_stipularis,162.208333333333
Trichilia_tuberculata,258.653846153846
Trichilia_trifolia,258.415254237288
Trichilia_pallida,230.311688311688
Trichilia_martiana,238.842592592593
Trichilia_havanensis,213.592592592593
Trichilia_glabra,234.9375
Trichilia_emetica,270.734042553192
Trichilia_dregeana,207.772727272727
Trichilia_cipo,259.266666666667
Trichilia_americana,240.810810810811
Tribulus_terrestris,161.955752212389
Tribulus_macropterus,243
Tribulus_cistoides,234.076923076923
Triaspis_macropteron,217.37037037037
Triaspis_hypericoides,199.264150943396
Triaspis_glaucophylla,180.5
Triadica_sebifera,195.980891719745
Triadica_cochinchinensis,206.56
Triadenum_virginicum,83.98
Triadenum_japonicum,102.3125
Trembleya_pentagona,172
Trembleya_parviflora,184.387387387387
Trembleya_laniflora,188.111111111111
Trema_tomentosa,177.114754098361
Trema_politoria,217.461538461538
Trema_orientalis,232.546511627907
Trema_micrantha,221.955357142857
Trema_lamarckiana,234.25
Trema_integerrima,240.428571428571
Trema_cannabina,228.979166666667
Trema_angustifolia,210.551724137931
Trattinnickia_glaziovii,261.95652173913
Trattinnickia_demerarae,264.6
Trattinnickia_aspera,247.052631578947
Trapa_natans,94.758389261745
Trapa_maximowiczii,179.2
Trapa_incisa,147.795918367347
Transberingia_bursifolia,-64.5909090909091
Tragiella_anomala,157
Tragia_volubilis,227.092857142857
Tragia_urticifolia,172.731707317073
Tragia_betonicifolia,146.36
Trachystoma_labasii,139.333333333333
Trachystoma_ballii,151
Trachystoma_aphanoneurum,206
Toxosiphon_lindenii,237.84
Toxicodendron_vernix,103.307692307692
Toxicodendron_vernicifluum,135.666666666667
Toxicodendron_trichocarpum,109.584745762712
Toxicodendron_sylvestre,155.420560747664
Toxicodendron_succedaneum,165.516853932584
Toxicodendron_rydbergii,71.8403041825095
Toxicodendron_radicans,148.591397849462
Toxicodendron_orientale,118.5
Tovomitopsis_saldanhae,182.473684210526
Tovomita_longifolia,250.027777777778
Tovomita_calophyllophylla,254.5
Tovaria_pendula,194.518518518519
Touroulia_guianensis,260.428571428571
Torrenticola_queenslandica,238.166666666667
Toona_sinensis,165.291666666667
Toona_ciliata,190.774436090226
Toechima_tenax,190.238095238095
Toechima_erythrocarpum,233.295454545455
Toechima_daemelianum,256.407407407407
Toddaliopsis_bremekampii,207.176470588235
Toddalia_asiatica,193.150943396226
Tococa_rotundifolia,266.030303030303
Tococa_guianensis,245.647058823529
Tirpitzia_sinensis,190.677419354839
Tirpitzia_ovoidea,206.727272727273
Tipuana_tipu,192.121212121212
Tinopsis_urschii,187
Tinopsis_phellocarpa,215
Tinopsis_conjugata,228.571428571429
Tinopsis_apiculata,184
Tina_urschii,188.857142857143
Tina_thouarsiana,232.052631578947
Tina_tamatavensis,230.25
Tina_striata,198.255319148936
Tina_phellocarpa,207.068965517241
Tina_macrocarpa,217.75
Tina_isaloensis,242.888888888889
Tina_fulvinervis,224.612903225806
Tina_coursii,189.333333333333
Tina_conjugata,224.235294117647
Tina_chapelieriana,218.7
Tina_antongiliensis,215.357142857143
Tilia_tuan,157.3
Tilia_tomentosa,100.655172413793
Tilia_platyphyllos,77.2201257861635
Tilia_paucicostata,109.727272727273
Tilia_mongolica,102.571428571429
Tilia_miqueliana,145.304347826087
Tilia_maximowicziana,75.8125
Tilia_mandshurica,85.4375
Tilia_kiusiana,141.346153846154
Tilia_hupehensis,147.25
Tilia_henryana,133.875
Tilia_endochrysea,181
Tilia_dasystyla,105.631578947368
Tilia_cordata,62.5911111111111
Tilia_amurensis,32.95
Tilia_americana,99.8141592920354
Ticodendron_incognitum,198.081081081081
Tibouchina_urvilleana,181.785714285714
Tibouchina_granulosa,198.451612903226
Tibouchina_fissinervia,209.392857142857
Tibouchina_aspera,260.36
Tibetia_yunnanensis,90
Tibetia_himalaica,60
Thysanocarpus_rigidus,136.6
Thysanocarpus_radians,151.2
Thysanocarpus_laciniatus,149.405594405594
Thysanocarpus_erectus,174.3125
Thysanocarpus_curvipes,146.846473029046
Thysanocarpus_conchuliferus,143.6875
Thyrsodium_puberulum,254.909090909091
Thyrsanthera_suborbicularis,276
Thymelaea_virgata,126.34693877551
Thymelaea_virescens,143.8
Thymelaea_villosa,157.147058823529
Thymelaea_tinctoria,149.736842105263
Thymelaea_tartonraira,164.972222222222
Thymelaea_subrepens,98.5185185185185
Thymelaea_sempervirens,181
Thymelaea_sanamunda,123.710526315789
Thymelaea_salsa,162.25
Thymelaea_ruizii,102.533333333333
Thymelaea_pubescens,115.640625
Thymelaea_procumbens,114.411764705882
Thymelaea_passerina,109.54
Thymelaea_myrtifolia,164.75
Thymelaea_microphylla,180.888888888889
Thymelaea_mesopotamica,176
Thymelaea_lythroides,169.5
Thymelaea_lanuginosa,163.590909090909
Thymelaea_hirsuta,170.198198198198
Thymelaea_gussonei,143.757575757576
Thymelaea_granatensis,111.657142857143
Thymelaea_dioica,84.84
Thymelaea_coridifolia,92.25
Thymelaea_calycina,47.5555555555556
Thymelaea_broteriana,113.454545454545
Thymelaea_aucheri,147.5
Thymelaea_argentata,161.324561403509
Thymelaea_antiatlantica,182.75
Thryptomene_saxicola,158.47619047619
Thryallis_longifolia,236
Thryallis_latifolia,216.642857142857
Thouinidium_decandrum,251.330882352941
Thouinia_serrata,222.448979591837
Thouinia_acuminata,211.423076923077
Thomasia_solanacea,153.333333333333
Thlaspi_tymphaeum,76
Thlaspi_perfoliatum,92.9347826086957
Thlaspi_nevadense,86
Thlaspi_montanum,58.9642857142857
Thlaspi_jankae,67
Thlaspi_goesingense,62
Thlaspi_cochleariforme,18.25
Thlaspi_caerulescens,48.8962264150943
Thlaspi_bulbosum,137
Thlaspi_arvense,79.1276595744681
Thladiantha_villosula,139
Thladiantha_pustulata,152.666666666667
Thladiantha_oliveri,151.769230769231
Thladiantha_nudiflora,146.720930232558
Thladiantha_montana,151.222222222222
Thladiantha_maculata,159.75
Thladiantha_lijiangensis,110
Thladiantha_hookeri,193.53125
Thladiantha_henryi,148.909090909091
Thladiantha_grandisepala,177.8
Thladiantha_dubia,58.1891891891892
Thladiantha_dentata,153.0625
Thladiantha_davidii,144
Thladiantha_cordifolia,194.103448275862
Thladiantha_capitata,152.818181818182
Thiloa_glaucocarpa,245.322580645161
Thilachium_pouponii,240.5
Thilachium_africanum,231.659090909091
Thespesia_thespesioides,272.793103448276
Thespesia_populnea,250.586206896552
Thespesia_lampas,239.2
Thermopsis_villosa,101.966666666667
Thermopsis_smithiana,24.6923076923077
Thermopsis_rhombifolia,54.9935897435897
Thermopsis_montana,55.232044198895
Thermopsis_macrophylla,122.684210526316
Thermopsis_lupinoides,60.4901960784314
Thermopsis_lanceolata,8.16326530612245
Thermopsis_inflata,1.27272727272727
Thermopsis_divaricarpa,63.9
Thermopsis_chinensis,167.363636363636
Thermopsis_barbata,75.5333333333333
Thermopsis_alpina,43.8181818181818
Theobroma_sylvestre,268.444444444444
Theobroma_subincanum,253.663157894737
Theobroma_cacao,249.288461538462
Theobroma_bicolor,255.130434782609
Thelypodium_wrightii,133.722222222222
Thelypodium_laciniatum,94.4655172413793
Thelypodium_flexuosum,87.3589743589744
Thelypodiopsis_vaseyi,71
Thelypodiopsis_elegans,83
Thelypodiopsis_ambigua,147.027777777778
Thelethylax_minutiflora,206.923076923077
Thecanthes_sanguinea,265.116279069767
Thecanthes_punicea,271.816513761468
Thecanthes_filifolia,268
Thecanthes_cornucopiae,236.320754716981
Thecanthes_concreta,267.488888888889
Thecacoris_madagascariensis,204.0625
Thecacoris_cometia,226
Thamnosma_trifoliata,229
Thamnosma_texana,181.463636363636
Thamnosma_stanfordii,194.166666666667
Thamnosma_socotrana,214.6
Thamnosma_rhodesica,194
Thamnosma_montana,163.995535714286
Thamnosma_hirschii,255
Thamnosma_africana,182.225806451613
Thaleropia_queenslandica,196.166666666667
Tetrorchidium_rubrivenium,199.654545454545
Tetrorchidium_rotundatum,242.85
Tetrorchidium_gabonense,229.25
Tetrathylacium_johansenii,262.807692307692
Tetratheca_paynterae,187.2
Tetratheca_nephelioides,191
Tetratheca_aphylla,175.5
Tetrastylis_ovalis,233.36
Tetrastigma_voinierianum,157
Tetrastigma_rumicispermum,174.115384615385
Tetrastigma_obovatum,198
Tetrastigma_leucostaphylum,250.444444444444
Tetrastigma_lauterbachianum,254.794117647059
Tetrastigma_dubium,245.25
Tetrasida_chachapoyensis,243.833333333333
Tetrapterys_tinifolia,239.064516129032
Tetrapterys_schiedeana,228.971631205674
Tetrapterys_salicifolia,200.2
Tetrapterys_phlomoides,217.324324324324
Tetrapterys_microphylla,197.40625
Tetrapterys_megalantha,231.714285714286
Tetrapterys_goudotiana,255.627906976744
Tetrapterys_glabrifolia,243.2
Tetrapterys_discolor,242.392156862745
Tetrapterys_arcana,250.222222222222
Tetrapterys_ambigua,227.176470588235
Tetrapteron_graciliflorum,141.571428571429
Tetrapterocarpon_geayi,239.78125
Tetrapleura_tetraptera,255.757894736842
Tetrameles_nudiflora,252.772727272727
Tetraglochin_cristatum,87.2
Tetragastris_panamensis,250.912280701754
Tetragastris_hostmannii,261
Tetragastris_balsamifera,240.578947368421
Tetragastris_altissima,253.757894736842
Tetraena_fontanesii,190.4
Tetradium_trichotomum,186.185185185185
Tetradium_ruticarpum,164.538461538462
Tetradium_glabrifolium,186.438596491228
Tetradium_daniellii,116.684210526316
Tetradium_austrosinense,196.444444444444
Tetradiclis_tenella,228.117647058824
Tetracoccus_dioicus,169.714285714286
Tetracme_secunda,87
Tetracme_quadricornis,50.5675675675676
Tetracme_contorta,204
Tetraberlinia_polyphylla,239.5
Tetraberlinia_bifoliolata,249.380952380952
Tessmannia_lescrauwaetii,245.066666666667
Tessmannia_anomala,238.948717948718
Tessmannia_africana,243.130434782609
Tersonia_cyathiflora,189.814814814815
Terminalia_trichopoda,219
Terminalia_stuhlmannii,231.307692307692
Terminalia_stenostachya,217.0625
Terminalia_sericea,213.589743589744
Terminalia_sepicana,252.125
Terminalia_sambesiaca,242.714285714286
Terminalia_prunioides,216.070175438596
Terminalia_phanerophlebia,208.129032258065
Terminalia_oblonga,250.962962962963
Terminalia_nigrovenulosa,256.842105263158
Terminalia_myriocarpa,209.5
Terminalia_muelleri,249.733333333333
Terminalia_mollis,246.55
Terminalia_microcarpa,268.627737226277
Terminalia_mantaly,251.85
Terminalia_litoralis,244.2
Terminalia_ivorensis,252.448275862069
Terminalia_hainanensis,241.5
Terminalia_guyanensis,251.125
Terminalia_complanata,251.75
Terminalia_chebula,225.827586206897
Terminalia_catappa,250.632911392405
Terminalia_brownii,224.625
Terminalia_brachystemma,200.111111111111
Terminalia_bellirica,247.487179487179
Terminalia_arjuna,232.769230769231
Terminalia_archipelagi,264.461538461538
Terminalia_amazonia,246.526717557252
Teramnus_uncinatus,227.656488549618
Teramnus_labialis,236.436974789916
Tepualia_stipularis,92.8064516129032
Tephrosia_villosa,258.979166666667
Tephrosia_rhodesica,210.631578947368
Tephrosia_obovata,241.777777777778
Tephrosia_nicaraguensis,222.31914893617
Tephrosia_heckmanniana,211.857142857143
Tephrosia_grandiflora,174.56
Templetonia_hookeri,266.678899082569
Templetonia_egena,179.189189189189
Teline_salsoloides,171
Teline_nervosa,176.5
Teline_linifolia,167.166666666667
Telfairia_pedata,210.777777777778
Telfairia_occidentalis,257.189189189189
Teesdalia_nudicaulis,79.3693181818182
Teesdalia_coronopifolia,137.953488372093
Tecunumania_quetzalteca,191.125
Teclea_pilosa,216.8
Teclea_nobilis,217.75
Tchihatchewia_isatidea,97
Taxandria_juniperina,155.722222222222
Taverniera_spartea,261.083333333333
Taverniera_multinoda,253.071428571429
Taverniera_lappacea,260.583333333333
Taverniera_glauca,273.666666666667
Taverniera_cuneifolia,237.333333333333
Taverniera_aegyptiaca,259.333333333333
Taverniera_abyssinica,206.6
Tauscheria_lasiocarpa,53.3076923076923
Tarasa_trisecta,148.777777777778
Tarasa_thyrsoidea,165
Tarasa_tenuis,127.4
Tarasa_tenella,105.086956521739
Tarasa_tarapacana,96.8888888888889
Tarasa_operculata,137.153846153846
Tarasa_odonellii,126.571428571429
Tarasa_meyeri,115
Tarasa_marinii,137
Tarasa_humilis,80.6666666666667
Tarasa_heterophylla,184.5
Tarasa_geranioides,106.545454545455
Tarasa_capitata,147.555555555556
Tarasa_antofagastana,119.285714285714
Tarasa_albertii,110.25
Taralea_rigida,260.551724137931
Taralea_oppositifolia,262.714285714286
Taralea_cordata,257.347826086957
Tapura_guianensis,261.894230769231
Tapura_fischeri,246.6
Tapiscia_sinensis,173.030303030303
Tapirira_obtusa,221.347826086957
Tapirira_mexicana,219.032967032967
Tapirira_guianensis,238.464480874317
Tapirira_bethanniana,252
Tannodia_cordifolia,229.533333333333
Tamarindus_indica,252.367521367521
Talisia_simaboides,257.25
Talisia_obovata,252.444444444444
Talisia_nervosa,248.333333333333
Talisia_croatii,257.774193548387
Talisia_angustifolia,217.222222222222
